product_name,product_url,product_type,clean_ingreds,price
Sarah Chapman Skinesis Supersize Overnight Facial Oil 30ml,https://www.lookfantastic.com/sarah-chapman-skinesis-supersize-overnight-facial-oil-30ml/12322524.html,Oil,"['simmondsia chinensis leaf extract', 'cetearyl ethylhexanoate', 'cyclopentasiloxane', 'cyclohexasiloxane', 'di-ppg-2 myreth-10 adipate', 'capric triglyceride', 'tetrahexyldecyl ascorbate', 'ethylene/propylene/styrene copolymer', 'peg-4', 'phenyl trimethicone', 'limnanthes alba seed oil', 'crambe abyssinica seed oil', 'c12-15', 'cannabis sativa extract', 'butylene/ethylene/styrene copolymer', 'tocopheryl linoleate/oleate', 'tocopheryl acetate', 'hydroxycinnamic acid', 'ubiquinone', 'tribehenin', 'teprenone', 'retinyl palmitate', 'ceramide 2', 'peg-10 phytosterol', 'thioctic acid', 'palmitoyl hexapeptide-12', 'adansonia digitata seed oil', 'cedrus atlantica bark oil', 'parfum', 'jasminum officinale extract', 'santalum spicata wood oil', 'citrus grandis', 'pelargonium graveolens extract', 'cananga odorata flower oil', 'rosa damascena', 'dalbergia sissoo wood oil', 'anthemis nobilis flower water', 'lavandula angustifolia', 'citrus aurantium bergamia', 'linalool', 'limonene', 'benzyl benzoate', 'citronellol', 'geraniol', 'farnesol', 'benzyl cinnamate', 'benzyl salicylate', 'eugenol', 'benzyl alcohol', 'citral', 'hydroxycitronellal']",£84.00
"JASON Vitamin E 32,000iu Oil - Scar & Stretch Mark Treatment 30ml",https://www.lookfantastic.com/jason-vitamin-e-32-000iu-oil-scar-stretch-mark-treatment-30ml/10546525.html,Oil,['tocopheryl acetate'],£9.49
Bondi Sands Everyday Liquid Gold Gradual Tanning Oil 270ml,https://www.lookfantastic.com/bondi-sands-everyday-liquid-gold-gradual-tanning-oil-270ml/11568692.html,Oil,"['glycerin', 'dihydroxyacetone', 'peg-8', 'castor oil', 'dimethyl isosorbide', 'pentylene glycol', 'sodium metabisulfite', 'peg-7 glyceryl cocoate', 'parfum', 'phenoxyethanol', '1,2-hexanediol', 'caprylyl glycol', 'erythrulose', 'sodium acryloyldimethyltaurate/vp crosspolymer', 'hydrolysed simmondsia chinensis leaf extract', 'coumarin', 'xanthan gum', 'argania spinosa extract', 'tocopheryl acetate', 'cocos nucifera fruit extract']",£11.19
Trilogy Certified Organic Rosehip Oil 20ml,https://www.lookfantastic.com/trilogy-certified-organic-rosehip-oil-20ml/10557481.html,Oil,['rosa canina flower oil'],£19.50
Elizabeth Arden Ceramide Cleansing Face Oil (195ml),https://www.lookfantastic.com/elizabeth-arden-ceramide-cleansing-face-oil-195ml/11158027.html,Oil,"['prunus armeniaca fruit extract', 'carthamus tinctorius extract', 'olea europaea fruit oil', 'capric triglyceride', 'peg-20 glyceryl triisostearate', 'parfum', 'butylphenyl methylpropional', 'limonene', 'linalool']",£25.00
Trilogy Certified Organic Rosehip Oil 45ml,https://www.lookfantastic.com/trilogy-certified-organic-rosehip-oil-45ml/10557482.html,Oil,['rosa canina flower oil'],£34.50
BBB London Luscious Lash Oil 7.5ml,https://www.lookfantastic.com/bbb-london-luscious-lash-oil-7.5ml/11741077.html,Oil,"['prunus armeniaca fruit extract', 'olea europaea fruit oil', 'castor oil', 'castor oil', 'fumed silica', 'glycerin', 'panthenol', 'simmondsia chinensis leaf extract', 'cananga odorata flower oil', 'rosmarinus officinalis extract', 'jasminum officinale extract', 'bambusa arundinacea stem extract', 'limonene', 'linalool', 'benzyl benzoate', 'farnesol', 'benzyl salicylate']",£24.00
PIXI Rose Oil Blend 30ml,https://www.lookfantastic.com/pixi-rose-oil-blend-30ml/11200047.html,Oil,"['prunus amygdalus dulcis', 'rosa canina flower oil', 'simmondsia chinensis leaf extract', 'tocopherol', 'pelargonium graveolens extract', 'rosa damascena', 'punica granatum seed oil', 'citrus aurantium dulcis']",£26.00
Sanctuary Spa Calming CBD Oil 45ml,https://www.lookfantastic.com/sanctuary-spa-calming-cbd-oil-45ml/12509031.html,Oil,"['paraffinum liquidum', 'helianthus annuus seed oil', 'glycine soja extract', 'polysorbate 85', 'parfum', 'cocos nucifera fruit extract', 'silica', 'camellia oleifera seed oil', 'linalool', 'hexyl cinnamal', 'tocopheryl acetate', 'lavandula angustifolia', 'limonene', 'citronellol', 'tocopherol', 'coumarin', 'cannabis sativa extract', 'boswellia carterii oil', 'rosmarinus officinalis extract', 'cinnamyl alcohol', 'benzyl salicylate', 'eugenol', 'hydroxycitronellal', 'alpha-isomethyl ionone', 'geraniol', 'benzyl alcohol']",£12.50
Sukin Rose Hip Oil (25ml),https://www.lookfantastic.com/sukin-rose-hip-oil-25ml/10961549.html,Oil,['rosa canina flower oil'],£13.95
Sanctuary Spa 10-in-1 Super Secret Facial Oil 30ml,https://www.lookfantastic.com/sanctuary-spa-10-in-1-super-secret-facial-oil-30ml/11794095.html,Oil,"['glycine soja extract', 'prunus persica extract', 'simmondsia chinensis leaf extract', 'triticum vulgare bran extract', 'macadamia ternifolia seed oil', 'rosa canina flower oil', 'plukenetia volubilis oil', 'tocopheryl acetate', 'capric triglyceride', 'caryodendron orinocense seed oil', 'geraniol', 'citronellol', 'rosa centifolia flower water', 'linalool', 'citral', 'rosa damascena', 'rosa hybrid flower extract']",£20.00
REN Clean Skincare Bio Retinoid Anti-Wrinkle Concentrate Oil,https://www.lookfantastic.com/ren-clean-skincare-bio-retinoid-anti-wrinkle-concentrate-oil/10590843.html,Oil,"['rosa canina flower oil', 'glycine soja extract', 'gossypium herbaceum extract', 'bidens pilosa extract', 'bakuchiol', 'hippophae rhamnoides extract', 'parfum', 'linum usitatissimum flower extract', 'tocopherol', 'linalool']",£47.00
BBB London Nourishing Brow Oil 11ml,https://www.lookfantastic.com/bbb-london-nourishing-brow-oil-11ml/11741078.html,Oil,"['prunus amygdalus dulcis', 'rosmarinus officinalis extract', 'lavandula angustifolia', 'sandalwood', 'limonene', 'linalool']",£22.00
Sanctuary Spa Melt Away Cleansing Oil 150ml,https://www.lookfantastic.com/sanctuary-spa-melt-away-cleansing-oil-150ml/11975618.html,Oil,"['paraffinum liquidum', 'polysorbate 85', 'isopropyl myristate', 'persea gratissima oil', 'glycine soja extract', 'argania spinosa extract', 'simmondsia chinensis leaf extract', 'tocopheryl acetate', 'linalool', 'lavandula angustifolia', 'anthemis nobilis flower water', 'citrus aurantium amara flower water', 'limonene', 'geraniol', 'farnesol', 'citric acid']",£12.00
DECLÉOR Aroma Nutrition Softening Dry Oil (100ml),https://www.lookfantastic.com/decleor-aroma-nutrition-softening-dry-oil-100ml/11092097.html,Oil,"['boswellia carterii oil', 'rosa damascena', 'prunus amygdalus dulcis', 'japanese camellia plant oil', 'citrus aurantium dulcis', 'cocos nucifera fruit extract', 'elaeis guineensis oil', 'musk rose plant oil', 'persea gratissima oil']",£28.00
Elemis Pro-Collagen Marine Oil 15ml,https://www.lookfantastic.com/elemis-pro-collagen-marine-oil-15ml/11509022.html,Oil,"['coco-caprylate', 'isoamyl cocoate', 'simmondsia chinensis leaf extract', 'papaver orientale (poppy) seed oil', 'oleic/linoleic/linolenic polyglycerides', 'crambe abyssinica seed oil', 'capric triglyceride', 'helianthus annuus seed oil', 'lavandula angustifolia', 'linalool', 'lavandula hybrida extract', 'pelargonium graveolens extract', 'geraniol', 'eucalyptus globulus', 'laminaria digitata extract', 'laminaria ochroleuca extract', 'tocopherol', 'anthemis nobilis flower water', 'citronellol', 'cinnamomum camphora bark oil', 'limonene', 'mentha arvensis leaf oil', 'citrus aurantium dulcis', 'parfum', 'vitis vinifera extract', 'padina pavonica extract', 'menthol', 'eugenia', 'citral']",£67.00
DECLÉOR Aromessence Ylang Cananga Anti-Blemish Oil Serum,https://www.lookfantastic.com/decleor-aromessence-ylang-cananga-anti-blemish-oil-serum/11432387.html,Oil,"['corylus avellana flower extract', 'zea mays oil', 'macadamia ternifolia seed oil', 'passiflora edulis extract', 'linalool', 'lavandula angustifolia', 'salvia sclarea', 'cananga odorata flower oil', 'jasminum officinale extract', 'tocopherol', 'rosmarinus officinalis extract', 'benzyl alcohol', 'citrus aurantium amara flower water', 'benzyl benzoate', 'limonene', 'piper nigrum fruit extract', 'geraniol', 'helianthus annuus seed oil', 'benzyl salicylate', 'farnesol', 'origanum heracleoticum flower oil', 'eugenol', 'citral', 'isoeugenol', 'coumarin']",£33.60
The Chemistry Brand Glow Oil 100ml,https://www.lookfantastic.com/the-chemistry-brand-glow-oil-100ml/11241348.html,Oil,"['glycerin', 'erythrulose', 'olea europaea fruit oil', 'peg-10 sunflower glycerides', 'macadamia ternifolia seed oil', 'propanediol', 'pentylene glycol', 'titanium dioxide', 'ci 77019', 'dimethyl isosorbide', 'ppg-26 buteth-26', 'acetyl hexapeptide-1', 'superoxide dismutase', 'polypodium vulgare rhizome extract', 'cetraria islandica thallus extract', 'sphagnum magellanicum extract', 'dextran', 'citric acid', 'phytic acid', 'castor oil', 'ethoxydiglycol', 'ci 77861', 'caprylyl glycol', '1,2-hexanediol', 'parfum', 'limonene', 'linalool']",£20.00
Sanctuary Spa Overnight Replenishing Miracle Oil 30ml,https://www.lookfantastic.com/sanctuary-spa-overnight-replenishing-miracle-oil-30ml/11975619.html,Oil,"['helianthus annuus seed oil', 'simmondsia chinensis leaf extract', 'triticum vulgare bran extract', 'rosa canina flower oil', 'capric triglyceride', 'lavandula angustifolia', 'linalool', 'punica granatum seed oil', 'geranylgenarylisopropanol', 'anthemis nobilis flower water', 'citrus aurantium amara flower water', 'limonene', 'geraniol']",£20.00
DHC Pore Cleansing Oil (150ml),https://www.lookfantastic.com/dhc-pore-cleansing-oil-150ml/11207565.html,Oil,"['ethylhexyl palmitate', 'glycerin', 'polyglyceryl-5 dioleate', 'triethylhexanoin', 'polyglyceryl-6 caprylate', 'isostearyl alcohol', 'capric triglyceride', 'isopropyl lauroyl sarcosinate', 'phenoxyethanol', 'citrus grandis', 'cocos nucifera fruit extract', 'argania spinosa extract', 'citrus reticulata fruit extract', 'oenothera biennis flower extract', 'olea europaea fruit oil', 'vitis vinifera extract', 'simmondsia chinensis leaf extract', 'butyl avocadate', 'sesamium indicum seed oil', 'calendula officinalis extract', 'tocopherol', 'oryza sativa bran', 'butylene glycol', 'punica granatum seed oil', '10-hydroxydecanoic acid', 'sebacic acid', '1,10-decanediol', 'ascorbyl palmitate', 'propyl gallate', 'limonene']",£25.00
L’Oréal Paris Extraordinary Oil Sleeping Oil Night Cream (50ml),https://www.lookfantastic.com/l-oreal-paris-extraordinary-oil-sleeping-oil-night-cream-50ml/11223508.html,Oil,"['alcohol denat', 'glycerin', 'dimethicon', 'triethanolamine', 'carbomer', 'argania spinosa extract', 'polyacrylamide', 'rosa canina flower oil', 'imperata cylindrica root extract', 'rosmarinus officinalis extract', 'ci 77861', 'c13-14 isoparaffin', 'lavandula angustifolia', 'royal jelly', 'dimethiconol', 'sodium citrate', 'sodium hyaluronate', 'silica', 'propylene glycol', 'caprylyl glycol', 'citric acid', 'laureth-7', 'synthetic fluorphlogopite', 'biotin', 'acrylates/c10-30 alkyl', 'tocopheryl acetate', 'propyl gallate', 'phenoxyethanol', 'ci 14700', 'ci 19140', 'titanium dioxide', 'linalool', 'geraniol', 'eugenol', 'coumarin', 'limonene', 'citral', 'citronellol', 'benzyl alcohol', 'parfum']",£14.99
REN Clean Skincare Vita Mineral Omega 3 Optimum Skin Oil,https://www.lookfantastic.com/ren-clean-skincare-vita-mineral-omega-3-optimum-skin-oil/10832511.html,Oil,"['capric triglyceride', 'triticum vulgare bran extract', 'camelina sativa seed oil', 'rosa canina flower oil', 'phaeodactylum tricornotum extract', 'bisabolol', 'parfum', 'linalool', 'limonene', 'tocopherol']",£28.00
Bondi Sands Sunscreen SPF15 Oil 150ml,https://www.lookfantastic.com/bondi-sands-sunscreen-spf15-oil-150ml/12016966.html,Oil,"['cocoglycerides', 'ethylhexyl palmitate', 'isopropyl palmitate', 'capric triglyceride', 'octocrylene', 'ethylhexyl salicylate', 'alcohol', 'ppg-15 stearyl ether', 'butl methoxydibenzoylmethane', 'ethylhexyl triazone', 'polyamide-8', 'parfum', 'tocopheryl acetate', 'bht', 'coumarin', 'limonene', 'hydroxycitronellal', 'butylphenyl methylpropional', 'alpha-isomethyl ionone']",£6.39
PIXI Jasmine Oil Blend 30ml,https://www.lookfantastic.com/pixi-jasmine-oil-blend-30ml/11666134.html,Oil,"['prunus amygdalus dulcis', 'capric triglyceride', 'simmondsia chinensis leaf extract', 'helianthus annuus seed oil', 'persea gratissima oil', 'vitis vinifera extract', 'rosmarinus officinalis extract', 'oryza sativa bran', 'helianthus annuus seed oil', 'cocos nucifera fruit extract', 'tocopherol', 'rosa damascena', 'punica granatum seed oil', 'anthemis nobilis flower water', 'carthamus tinctorius extract', 'chamomilla recutita flower oil', 'oenothera biennis flower extract', 'vaccinium macrocarpon fruit extract', 'salvia hispanica herb extract', 'tanacetum annuum flower oil', 'jasminum officinale extract', 'jasminum officinale extract', 'lavandula angustifolia', 'eugenia', 'vitis vinifera extract', 'boswellia carterii oil', '']",£26.00
Freezeframe Stretch Mark Eraser 80ml,https://www.lookfantastic.com/freezeframe-stretch-mark-eraser-80ml/11285616.html,Oil,"['capric triglyceride', 'glycine soja extract', 'c12-15', 'alkyl benzoate', 'cyclopentasiloxane', 'stearalkonium hectorite', 'undecane', 'tridecane', 'cetearyl ethylhexanoate', 'caprylyl wheat bran/straw glycosides (from wheat bran)', 'lecithin', 'glycerin', 'pseudoalteromonas extract', 'acetyl tripeptide-30', 'isopropyl palmitate', 'theobroma cacao extract', 'dimethicon', 'phospholipid', 'swertia chirata extract', 'citrulline', 'tocopheryl acetate', 'pentapeptide-18', 'xanthan gum', 'caprylyl glycol', 'propylene carbonate', 'urea', 'potassium sorbate', 'phenoxyethanol']",£31.97
MONU Firming Fiji Facial Oil (180ml),https://www.lookfantastic.com/monu-firming-fiji-facial-oil-180ml/11085349.html,Oil,"['vitis vinifera extract', 'prunus armeniaca fruit extract', 'pogostemon cablin flower extract', 'linalool', 'corylus avellana flower extract', 'tocopherol', 'aniba rosaeodora wood extract', 'geraniol', 'benzyl benzoate', 'limonene']",£26.95
Bondi Sands Sunscreen SPF30 Oil 150ml,https://www.lookfantastic.com/bondi-sands-sunscreen-spf30-oil-150ml/12016967.html,Oil,"['cocoglycerides', 'ethylhexyl palmitate', 'isopropyl palmitate', 'capric triglyceride', 'octocrylene', 'ethylhexyl salicylate', 'alcohol', 'ppg-15 stearyl ether', 'butl methoxydibenzoylmethane', 'ethylhexyl triazone', 'polyamide-8', 'parfum', 'tocopheryl acetate', 'bht', 'coumarin', 'limonene', 'hydroxycitronellal', 'butylphenyl methylpropional', 'alpha-isomethyl ionone']",£6.39
L'Oréal Paris Extraordinary Oil Cream 50ml,https://www.lookfantastic.com/l-oreal-paris-extraordinary-oil-cream-50ml/11205948.html,Oil,"['oregano', 'citronella', 'melissa', 'cymbopogon schoenanthus oil', 'clove', 'rosmarinus officinalis extract', 'lavender', 'camomile']",£14.99
Darphin The Revitalising Oil (50ml),https://www.lookfantastic.com/darphin-the-revitalizing-oil-50ml/11031326.html,Oil,"['prunus amygdalus dulcis', 'prunus armeniaca fruit extract', 'simmondsia chinensis leaf extract', 'helianthus annuus seed oil', 'polysorbate 60', 'oenothera biennis flower extract', 'argania spinosa extract', 'cananga odorata flower oil', 'pelargonium graveolens extract', 'aniba rosaeodora wood extract', 'squalene', 'linoleic acid', 'calophyllum inophyllum (tamanu) seed oil', 'rubus idaeus extract', 'rosa canina flower oil', 'cholesterol', 'lavandula angustifolia', 'vanilla planifolia extract', 'anogeissus leiocarpus bark extract', 'jasminum officinale extract', 'triticum vulgare bran extract', 'hordeum vulgare extract', 'coffea arabica seed extract', 'tocopheryl acetate', 'tetrahexyldecyl ascorbate', 'citronellol', 'geraniol', 'benzyl salicylate', 'farnesol', 'linalool', 'limonene']",£25.00
Balance Me Radiance Face Oil 30ml,https://www.lookfantastic.com/balance-me-radiance-face-oil-30ml/11419254.html,Oil,"['prunus amygdalus dulcis', 'vitis vinifera extract', 'aleurites moluccanus seed oil', 'simmondsia chinensis leaf extract', 'rosa canina flower oil', 'mauritia flexuosa (buriti) nut oil', 'moringa oleifera seed oil', 'camellia oleifera seed oil', 'tocopherol', 'anthemis nobilis flower water', 'achillea millefolium extract', 'styrax benzoin', 'limonene', 'linalool', 'geraniol', 'citronellol']",£24.00
AromaWorks Rejuvenate Face Serum Oil 30ml,https://www.lookfantastic.com/aromaworks-rejuvenate-face-serum-oil-30ml/11328802.html,Oil,"['capric triglyceride', 'moringa oleifera seed oil', 'simmondsia chinensis leaf extract', 'rosa centifolia flower water', 'boswellia carterii oil', 'daucus carota sativa extract', 'jasminum officinale extract', 'citrus aurantium amara flower water', 'citrus aurantium bergamia', 'angustifolium flower oil', 'tocopherol', 'hippophae rhamnoides extract', 'limonene', 'geraniol', 'citronellol', 'linalool']",£14.99
Peter Thomas Roth Oiless Oil 100% Purified Squalane,https://www.lookfantastic.com/peter-thomas-roth-oiless-oil-100-purified-squalane/10831388.html,Oil,['squalene'],£32.00
Rodial Vitamin C Deluxe Drops 10ml,https://www.lookfantastic.com/rodial-vitamin-c-deluxe-drops-10ml/12062177.html,Oil,"['butylene glycol', 'babassu oil glycereth-8 esters', 'ascorbyl glucoside', 'olea europaea fruit oil', 'prunus amygdalus dulcis', 'castor oil', 'phenoxyethanol', 'ammonium acryloyldimethyltaurate/vp', 'panthenol', 'benzyl alcohol', 'sodium hydroxide', 'helianthus annuus seed oil', 'disodium edta', 'ethylhexyl glycerin', 'parfum', 'limonene', 'dehydroacetic acid', 'geraniol', 'linalool', 'beta-carotene', 'daucus carota sativa extract', 'daucus carota sativa extract', 'ascorbyl palmitate']",£27.00
Aurelia Probiotic Skincare Cell Repair Night Oil 50ml,https://www.lookfantastic.com/aurelia-probiotic-skincare-cell-repair-night-oil-50ml/11218927.html,Oil,"['prunus amygdalus dulcis', 'cannabis sativa extract', 'triticum vulgare bran extract', 'olea europaea fruit oil', 'schinziophyton rautanenii kernel oil', 'citrullus lanatus fruit extract', 'punica granatum seed oil', 'adansonia digitata seed oil', 'kigelia africana fruit extract', 'helianthus annuus seed oil', 'hibiscus sabdariffa flower extract', 'citrus aurantium dulcis', 'citrus nobilis oil', 'lavandula angustifolia', 'rosa damascena', 'tocopherol', 'tocopherol', 'limonene', 'linalool', 'citronellol', 'geraniol', 'hydroxycitronellal', 'citral']",£49.60
Garnier Organic Lavandin Glow Oil 30ml,https://www.lookfantastic.com/garnier-organic-lavandin-glow-oil-30ml/12040260.html,Oil,"['capric triglyceride', 'olea europaea fruit oil', 'simmondsia chinensis leaf extract', 'argania spinosa extract', 'lavandula hybrida extract', 'camelina sativa seed oil', 'helianthus annuus seed oil', 'citric acid', 'tocopherol', 'linalool', 'geraniol', 'limonene', 'citronellol', 'parfum']",£11.99
Moroccanoil Shimmering Body Oil 50ml,https://www.lookfantastic.com/moroccanoil-shimmering-body-oil/11220665.html,Oil,"['capric triglyceride', 'sesamium indicum seed oil', 'argania spinosa extract', 'parfum', 'trihydroxystearin', 'ci 77019', 'ci 77491', 'alpha-isomethyl ionone', 'butylphenyl methylpropional', 'linalool', 'eugenol', 'hydroxyisohexyl 3-cyclohexene']",£37.00
LIXIRSKIN Night Switch Essential Lipids 15ml,https://www.lookfantastic.com/lixirskin-night-switch-essential-lipids-15ml/12458668.html,Oil,"['rubus idaeus extract', 'oenothera biennis flower extract', 'glycine soja extract', 'almond/borage/linseed/olive acids/glycerides', 'olive glycerides', 'cananga odorata flower oil', 'tocopherol', 'ceramide 3', 'pelargonium graveolens extract', 'rosa damascena', 'citronellol', 'linalool', 'benzyl benzoate', 'geraniol', 'benzyl salicylate', 'farnesol', 'eugenol', 'citral', 'isoeugenol', 'limonene']",£24.00
